NCBI Gene ID	Human NCBI Gene ID	PValue	logFC
327554		0.148354172	1.06331153
327568	905	0.280728797	0.141881242
327588	3263	0.660469841	-0.417239803
327599	63928	0.744755297	0.122962382
327615		0.338660252	-0.777354596
327627	4849	0.172200632	-0.14338425
333938	4627	0.931429239	0.014452238
333957	81565	0.620271206	0.091515558
333987	53826	0.047740098	-0.620023797
333997	272	0.013296155	-2.45208676
334010		0.000513404	1.310253878
334032	6595	0.000506259	-0.703941749
334054	148137	0.405521702	0.218638033
334070		0.530334278	-0.340146005
334098	3291	0.353740672	0.22779103
334102	55573	0.009651689	-0.403104277
334116	2023	0.395113987	-0.252124766
334144		0.112110581	-0.1866183
334166	131583	0.020106599	0.368002927
334183	9210	1.0	-0.617585684
334202	1263	0.916240139	-0.017646943
334208	197257	0.630697737	0.158252762
334219		0.47839765	0.330565824
334240	54819	0.062543091	0.499447849
334271	26747	0.876142415	0.063984008
334283	9416	0.424253494	0.701370837
334306	55154	0.161590702	-0.299879373
334316	2972	0.394330762	0.211895313
334351	79004	0.780901978	-0.065067749
334381	49856	0.555215035	0.155109969
334390	10725	1.52e-06	1.860113612
334438		1.0	-1.283985755
334459		0.210416056	0.426890342
334470	221937	0.070946308	-0.322886287
334488	2547	0.124157647	1.324153506
334500		0.461821793	-0.178413301
334527	10487	0.448843819	0.255387827
334561	2182	0.226220683	0.206682714
334588	54148	0.074671931	-0.468002625
334613	2335	0.109186054	0.363183844
334627	51366	0.00198214	-0.455676561
334644	55670	0.172998842	-0.486208706
334679		0.107537337	1.768271469
334724	301	0.21725556	0.2623702
334757	118980	0.752553119	-0.113222392
334817	5376	0.318570746	-0.303514807
334868	27013	0.264762452	0.193035937
334956	51574	0.011532031	-0.401511695
335008	23659	0.003330017	-0.512708656
335049	10969	0.051686082	-0.361215887
335096	10076	0.489356041	0.100334202
335119		0.583460794	-0.349261039
335158	7454	0.76778875	-0.188920296
335195	10971	0.813820988	0.044276132
335232	5564	0.278099872	0.237694604
335269	3691	0.055599222	0.360569929
335309		0.964669099	-0.011187897
335357	6860	0.337172247	-0.22880358
335396	6430	0.656758729	0.117258533
335430	4239	0.621121257	0.922170698
335453	2896	0.92609457	0.015426938
335485	8612	0.224274155	0.328472931
335499	3831	0.577374407	-0.132196991
335521	80303	0.092991893	-0.331173588
335539	6147	0.230994281	-0.591789083
335618		0.907310238	0.029749632
335629		0.547085483	0.33359143
335655	2793	0.932584702	-0.085014874
335722	1687	0.685780451	0.111507776
335750	53371	0.273039674	-0.356214738
335798		0.795306047	-0.088197569
335819	84316	0.816675378	0.045022909
335836	6506	0.1109388	-0.183529186
335863	81618	0.728456234	0.079595994
335883	401399	0.01058382	-0.309980996
335897	79595	0.225648516	-0.161868245
335925	5413	0.252033592	-0.191486512
335987	2995	0.216911619	-0.234818082
336057	125704	6.39e-05	-0.616402196
336073	3937	0.329481846	0.483352868
336105	6917	0.24217595	0.204154307
336124	55571	0.105981651	-0.364032602
336153		0.003614499	-0.369055731
336198	57223	0.11662196	-0.428018145
336252	2561	0.29551751	-0.243648936
336271		0.115661644	-0.131755595
336303	79144	0.61189546	0.160882368
336335		0.020021134	0.252107877
336348	1827	0.09240962	0.261114312
336380		0.000162681	-1.071793541
336425	226	0.168881296	-0.325368333
336461	54469	0.350588503	0.161509235
336485		0.855562421	0.158639328
336518	55718	0.780901978	0.065032475
336550	6188	0.980108581	-0.015134012
336578		0.983424948	0.004274215
336612	5478	0.250259387	-0.404054519
336623	2934	0.576347035	0.132229114
336641	6139	0.839433656	0.116791695
336662	6231	0.692903711	0.203630948
336695	64092	0.6336967	-0.136066092
336719	6176	0.428840594	0.406363877
336741	145389	0.006129921	-0.435827041
336782	55325	0.847020136	0.07406558
336798	9453	0.460766986	0.127851793
336823	4733	0.605421486	-0.099392653
336867	6449	0.637460286	-0.078817595
336923	9282	0.029367628	-0.266627029
336965		0.01930809	0.513740428
337007	6206	0.049584682	0.736787915
337070	5917	0.766253946	-0.156868746
337090	6124	0.005017485	-0.807323458
337142	1266	0.447221215	-0.114940707
337158	1277	0.699715418	-0.359766435
337176	10631	0.372781208	-0.102582659
337199	55647	0.640555838	0.202411153
337226		0.020003114	-0.47290344
337240	6189	0.978448869	-0.021436643
337315	2244	0.118344603	-0.42111021
337397	55754	0.781355817	-0.065586794
337413	6778	0.026772066	0.800360667
337459	57587	0.112199516	-0.488450084
337495		0.037784676	-0.478480041
337520		0.415726411	-0.236632197
337571		0.798620714	-0.053179005
337591	51571	0.024945045	-0.447046065
337626	2119	0.203983513	-0.326994553
337690	200576	0.337408897	-0.122108783
337730		0.000330472	-0.616257542
337770		0.323300102	-0.733222274
337838	2787	0.569254726	-0.165704306
337866	6830	0.946341388	0.007641258
338204	7029	0.132485308	-0.285556503
338237	6239	0.200591709	0.1056509
338267	10124	0.760768192	-0.097839025
338307		0.287996697	-0.163369515
352910	57534	0.214994767	-0.089844256
352918		0.010143336	-0.531661845
352923	9403	0.06502623	-0.655803387
352929	2879	0.149153267	0.506579335
352934	4862	1.0	2.298594553
352940	2263	0.571571312	-0.103972203
352944	6387	0.391948516	-0.299685037
353179	1406	0.616815626	-0.109243463
353224	441478	0.906794404	0.034187773
353248		8.7e-05	0.668874109
353358	301	0.450989918	-0.242961195
359828	23119	0.048838343	-0.581632407
359833	7035	2.92e-05	-0.661145407
359837	7482	0.435631672	-0.371233798
359841	3053	0.016004923	-0.583170867
360137	85458	0.321816094	-0.126010172
360143		0.335670608	-0.944170277
360149	4780	9.46e-07	0.625972275
360218	55872	0.221426717	0.265737626
368206	6899	0.843414322	-0.046672944
368214	83719	0.002483472	0.610120776
368221	7161	0.178118167	0.343823519
368229	5373	0.770663877	-0.085526502
368241	1959	0.329126833	-0.44690718
368248	23429	0.706586277	-0.054399939
368254	85315	0.277516784	-0.592541575
368262	1743	0.085195161	-0.354087739
368273		0.243510101	-0.43114882
368284	833	0.258036757	0.192824964
368319	4155	0.481113128	-0.159869329
368327		0.64455567	0.154039567
368352		3.84e-06	0.720219811
368364	644150	0.28165405	0.188865537
368397	11187	0.012126448	0.375386505
368410	5145	0.05981813	-0.535129559
368417	57187	0.465041955	0.19995197
368424	51429	0.408056481	0.149287728
368435		0.081636023	0.476485416
368448	5775	0.583180697	0.160770661
368473	23513	0.649658106	-0.043902969
368478	84128	0.350720013	-0.192429168
368488	10134	0.733556217	-0.057712751
368504	6453	0.119292325	-0.226248861
368564	8935	0.758518817	0.168331669
368621		0.672577463	0.158371886
368635	64172	0.046680705	-0.7369516
368657	51063	0.994924004	-0.001938007
368670	115817	0.747771498	-0.143505207
368686	91252	0.816675378	0.052706084
368717	3706	0.174961849	0.339946426
368731	550631	0.121874029	-0.739250095
368775	3712	0.564988567	0.121835405
368826	161357	0.778794284	0.176964755
368851	1690	0.507780328	-0.553542328
368863	2287	0.770188733	-0.162660813
368883	5861	0.089060437	-0.252981705
368890	26053	0.619324696	-0.142222713
368901		0.408361143	-0.734228105
368910	92140	0.013786145	-1.813607437
368917	101	0.732739637	-0.08267383
368925	6428	0.262970755	0.221428493
369193	230	0.032664645	-0.623945617
369197	6776	0.403614652	0.377092966
369197	6777	0.403614652	0.377092966
373079	10935	0.860533409	-0.077201696
373083	140735	0.872534678	-0.042784748
373089	27134	0.165816859	-0.219060648
373099	9626	1.0	0.086804743
373104	51552	0.109374759	-0.146885849
373113	10017	0.790138349	0.046928777
373117	10659	0.223799735	0.526672887
373124	79837	0.308632288	-0.124259616
373130	1677	0.372825026	-0.251605665
373140	29988	0.194821024	0.291317362
373869	25806	0.122287034	0.845197303
373873	2550	0.073058406	0.737973722
373882	4323	0.782682023	0.039138294
378446	1717	0.000760712	-0.580280341
378454	8086	0.153820841	-0.423112143
378478	1956	0.769573852	-0.049175447
378718		0.110035943	-0.334502191
378722	157506	0.597400248	-0.142840836
378728		0.311618547	0.56970148
378834	8842	0.151648084	0.450527562
378845	7082	0.130194191	-0.127852297
378855	51012	0.101451206	-0.362982733
378875	9819	0.954929774	-0.012050366
378961	6137	0.872130842	0.080302637
378965	56929	0.094106432	-0.480510465
378970	6002	2.93e-07	-0.498742056
378986	2243	0.013430624	-0.465610577
378998	9411	0.522866172	-0.100110284
386614	5132	0.562630918	0.51057181
386632	54555	0.150887086	-0.400455473
386638		0.143380489	-0.314958132
386642	25983	0.940083606	0.031993033
386659	23051	0.844261932	0.03340497
386700		0.007973488	-0.467584131
386705	5747	0.168836528	0.317304687
386711	4624	0.246333226	-0.319716525
386721		0.113645778	-0.266789015
386763	7005	0.009994183	0.328728314
386775	29998	0.122563603	-0.166331325
386801	8540	0.700346977	0.146283964
386844	6749	0.238737739	-0.295848214
386887	84079	0.00791168	-0.373802101
386933	3758	0.779512165	0.133805533
386951	3418	0.048794854	-0.539747666
386967	8027	0.000436043	-0.355906588
386981	284184	0.136763255	0.63855501
387255	9904	0.032485866	0.567042494
387261	55971	0.004162497	0.571156583
387296	5023	0.407351382	-0.455293299
387304	55280	0.793419194	0.068734173
387528	2273	0.569100959	-0.150877587
387532	5090	0.644889463	0.129996713
387592	6561	1.0	-0.557460932
393096	9388	0.578026623	-0.121262323
393101	6323	0.000854785	2.265441315
393105	3295	0.545582495	-0.12572502
393109	65997	0.001250279	-0.874606972
393115	27301	0.142682982	-0.264823569
393121	167227	0.101451206	0.233414603
393125	9631	0.003898411	-0.416920507
393129	57621	0.572154423	-0.22597695
393134	8195	0.046642054	-0.430650805
393138	64762	0.632666094	-0.122650046
393142	51019	0.03522008	-0.341883287
393146	7871	0.722443118	0.114280926
393150	6457	0.596834313	-0.134206291
393155		0.730752507	-0.063780466
393161	59342	0.276760806	-0.338719303
393165	10611	0.742794441	-0.080013794
393169	92597	0.808870299	-0.045889712
393174	5193	0.012508046	0.711116063
393179	11333	0.341177952	0.267309056
393185	60487	0.72410303	0.102426657
393191	493869	0.176410877	0.323077145
393196	6119	0.473288995	-0.280924853
393202	3091	9.46e-06	-0.354080459
393207	7429	0.7156457	-0.107202857
393211	8030	0.316018354	0.142401114
393215	5929	0.017859888	-0.523001221
393219	63898	0.063107646	0.546369313
393223	51343	0.668059181	-0.080623184
393227	84101	0.557808149	-0.148408505
393232	112495	0.566004631	-0.20976019
393236		0.023367548	-0.934128405
393241	79621	0.1057022	-1.134425016
393245	65980	0.731167079	-0.058370609
393249	51280	0.300582933	-0.250813156
393255	113235	0.577762188	-0.144974073
393262	11137	0.914287735	-0.038111165
393266	7391	0.103141005	0.197378116
393272	54940	0.29551751	0.158214313
393276	51255	0.138750159	0.291495412
393281		0.013140806	0.268840804
393285	8660	0.447988222	0.174116694
393290	57511	0.00017026	-0.781357297
393294	55850	0.819518595	-0.061536559
393300		0.317163839	0.521275122
393306		0.76352443	0.132753257
393312	9481	0.960040857	-0.037241694
393316	84287	0.375536786	-0.152859939
393321	30001	0.962210443	-0.022424603
393327	5624	0.078022344	-0.413717783
393332	79574	0.543313611	0.184405801
393337	27166	0.22721048	-0.192419994
393341	80195	0.185234946	0.182720881
393345	79626	0.528787865	-0.172299816
393349	79003	0.751151684	0.083771772
393353	1187	0.37951952	0.333609532
393353	1188	0.37951952	0.333609532
393358	79583	0.140234989	0.309297021
393362	55062	0.417315452	0.099095497
393368	51364	0.044465996	-1.254541357
393372		0.011170254	0.364918228
393378	51290	0.091026199	0.599854471
393383	128710	0.59683375	-0.238550252
393387	2678	0.458410588	0.323121134
393392	102	4.58e-05	-0.825670706
393398	1520	0.482005051	-0.369167448
393406	203522	0.24854571	0.543459783
393412	54800	0.003566953	0.525963649
393420	83638	0.779233761	-0.089656774
393424	120526	0.955806646	0.025349602
393428	64748	0.040560373	0.651751085
393433	10858	0.339022038	0.437968913
393438	5771	0.609103547	-0.097219947
393444	5837	0.902483021	-0.016435779
393451	10858	0.498149513	-0.347368079
393456	93343	0.428900836	-0.253916458
393461	2762	0.925085265	-0.033324902
393467	3178	0.997670336	0.000774776
393476	26121	0.515727461	-0.138843168
393482	9777	0.011913466	-0.267381135
393486	3957	0.149788841	-0.531562745
393492	81606	0.769083003	-0.150128014
393499	25876	0.559569747	-0.303156176
393503	148808	0.505843186	0.281291404
393508	56947	0.001253782	0.431347626
393512	81609	0.082115605	0.232975864
393516	51538	0.058452073	-0.668024523
393520	56902	0.963645507	0.015086393
393530	4608	0.473403816	0.272506203
393535	5119	0.404120492	-0.244308459
393539	10901	0.655671551	0.18220755
393543	3611	0.118970629	-0.131035782
393548	1647	0.155798955	0.438774648
393552	284723	0.885673671	-0.094268773
393556	2952	0.621121257	0.200544458
393561	1244	0.897353873	-0.045438929
393565	6426	0.045283587	-0.193868277
393569	1942	0.12958013	-0.227268837
393573	5064	0.041975445	-0.266062615
393579	6576	0.947518179	0.016714549
393583	9779	0.599360304	0.05800191
393587	57622	0.655705132	0.163410168
393591	79591	0.331694638	-0.153237725
393596	9277	0.90408415	-0.044142818
393602	51043	0.504463281	-0.207855189
393607	54518	0.858683282	-0.046780341
393612	2319	0.351823194	0.136885493
393616	7782	0.120155511	-0.306062697
393621	27158	0.328793253	-0.205145306
393630	29087	0.146151903	-0.810873406
393635	23279	0.079619882	-0.258415938
393641	353	0.061536947	0.304140604
393645	23075	0.766470324	-0.115392808
393649	4245	0.650615517	-0.102827707
393653		0.312218876	-0.203350319
393659	51537	0.819204868	-0.076444632
393665	10397	0.520336016	0.162382416
393669	25804	0.227457238	0.358390312
393674		0.749643855	0.064307693
393678	6017	0.416011826	-0.254514638
393684	794	0.054753692	-0.44212942
393688	5250	0.918015441	-0.105099218
393692		0.540918209	-0.485933779
393696	3208	2.18e-05	-0.822062207
393700	4702	0.744524222	0.197589949
393704	2559	0.164915872	-1.258840306
393710	2197	0.430768319	0.336486786
393714		0.804444222	-0.098434633
393719	10681	0.802507936	-0.082050629
393723	6223	0.212868369	-0.641606383
393727	3281	0.816588481	-0.068272715
393732		0.49854961	-0.221131411
393736	79912	0.983223512	-0.007665484
393742	746	0.990656072	-0.004628814
393746		0.993223871	0.007159102
393750	51256	0.004143105	-0.735173042
393759	7518	0.946516508	-0.026785706
393763	64853	0.452521896	0.133635613
393770	140823	0.091631811	0.418163853
393774		0.020718872	0.807312749
393778	9588	0.000918422	0.657356084
393782	54344	0.404473312	-0.219827929
393787	5092	0.132814896	0.445768123
393793	7384	0.001413716	-0.726277196
393799	5831	0.639776419	0.163303409
393805	58526	0.011404254	-0.702948287
393809	10486	0.034676677	0.367978064
393814	5341	0.962805833	-0.036582643
393818	6218	0.664504329	-0.211595566
393822	6583	1.0	-1.262158448
393828	51778	0.052965123	0.45073134
393833	788	0.909916398	-0.039931467
393838	8897	0.012508046	0.382096433
393843		0.939061917	0.029545122
393848	94134	0.108872972	0.21580764
393852	84902	0.618252643	0.108746694
393857	10020	0.010853474	0.3108611
393863	55027	0.00827712	-0.372439354
393867		0.564124034	0.091439707
393873	51778	0.606682881	0.150665163
393878	83706	0.199213069	0.80287959
393884	6389	0.306071114	-0.209268771
393888	11057	0.214003791	0.576430842
393892	28969	0.926414977	-0.030692312
393897	7436	0.053102263	-0.245867613
393902	7879	0.08035679	-0.415664596
393907	8697	0.114408817	-0.254684486
393911	54556	0.363476825	-0.205617529
393916		0.06256091	0.365077714
393923	7763	0.048799337	-0.225987821
393928	3831	0.013293419	0.266842803
393933	997	0.662985049	-0.082301656
393937	5261	0.760768192	0.054714731
393941	5701	0.429294953	-0.25113691
393945	5868	0.013782446	0.379693658
393949	7374	0.073565649	-0.401119228
393954	7702	0.618095469	0.226377319
393960	51175	0.918136786	0.032690826
393964	29763	0.564986839	-0.105967275
393970	95	0.240400634	-0.198552199
393974	8666	0.877649683	-0.047635041
393979	6635	0.288100444	-0.350074667
393983	5208	0.834223347	0.058562236
393989	6094	0.88315848	-0.119055994
393993	5898	0.293616673	-0.264710291
393998	5567	0.35187458	0.197572553
394003	57699	0.002542886	0.952481656
394008	54464	0.939474259	-0.012039679
394013	11140	0.243732507	-0.483785343
394018	8175	0.933022	-0.034041532
394025	4751	0.549230318	0.167073359
394029		0.93645859	0.027967654
394034	8976	0.238155831	-0.167550271
394038	1101	0.34869568	0.198782578
394043	2052	0.755695404	-0.091461965
394047	10313	0.409759563	0.140044456
394051	10044	0.579221454	-0.280121341
394057	813	0.000253239	-0.746080038
394062	23534	0.013676768	-0.470498882
394067	10652	0.002390902	0.470999483
394072	2305	0.061256176	-0.269616116
394076		0.037658648	-0.503855819
394080	4990	0.356699555	-0.445039484
394084	124540	0.532161615	0.114821926
394088	9454	0.120043	-0.223478416
394093	259	0.066825084	-0.327376654
