ZFIN ID	Human NCBI Gene ID
ZDB-GENE-030616-226	6453
ZDB-GENE-030616-23	6772
ZDB-GENE-030616-252	7343
ZDB-GENE-030616-253	56970
ZDB-GENE-030616-254	79089
ZDB-GENE-030616-262	3712
ZDB-GENE-030616-264	6775
ZDB-GENE-030616-266	7135
ZDB-GENE-030616-267	23612
ZDB-GENE-030616-3	65217
ZDB-GENE-030616-325	89857
ZDB-GENE-030616-328	54629
ZDB-GENE-030616-356	377
ZDB-GENE-030616-357	51303
ZDB-GENE-030616-358	85478
ZDB-GENE-030616-360	161357
ZDB-GENE-030616-362	54529
ZDB-GENE-030616-37	4905
ZDB-GENE-030616-382	157
ZDB-GENE-030616-39	114784
ZDB-GENE-030616-399	7204
ZDB-GENE-030616-4	337876
ZDB-GENE-030616-40	9782
ZDB-GENE-030616-400	55632
ZDB-GENE-030616-403	1690
ZDB-GENE-030616-404	11154
ZDB-GENE-030616-405	29966
ZDB-GENE-030616-408	55839
ZDB-GENE-030616-409	56942
ZDB-GENE-030616-413	7273
ZDB-GENE-030616-417	868
ZDB-GENE-030616-419	2287
ZDB-GENE-030616-42	5145
ZDB-GENE-030616-420	55015
ZDB-GENE-030616-43	133522
ZDB-GENE-030616-438	8935
ZDB-GENE-030616-44	84896
ZDB-GENE-030616-449	5775
ZDB-GENE-030616-450	57669
ZDB-GENE-030616-462	84289
ZDB-GENE-030616-47	5728
ZDB-GENE-030616-498	171017
ZDB-GENE-030616-499	1902
ZDB-GENE-030616-5	84128
ZDB-GENE-030616-509	9071
ZDB-GENE-030616-51	286410
ZDB-GENE-030616-510	9071
ZDB-GENE-030616-511	10257
ZDB-GENE-030616-513	166824
ZDB-GENE-030616-518	6251
ZDB-GENE-030616-52	4168
ZDB-GENE-030616-521	8566
ZDB-GENE-030616-522	64699
ZDB-GENE-030616-525	8618
ZDB-GENE-030616-528	5378
ZDB-GENE-030616-529	94101
ZDB-GENE-030616-53	2892
ZDB-GENE-030616-531	113179
ZDB-GENE-030616-532	64172
ZDB-GENE-030616-533	150709
ZDB-GENE-030616-538	10426
ZDB-GENE-030616-54	57187
ZDB-GENE-030616-541	3839
ZDB-GENE-030616-542	84650
ZDB-GENE-030616-546	64417
ZDB-GENE-030616-55	55032
ZDB-GENE-030616-550	2744
ZDB-GENE-030616-552	2620
ZDB-GENE-030616-554	57084
ZDB-GENE-030616-558	9033
ZDB-GENE-030616-56	151887
ZDB-GENE-030616-561	51063
ZDB-GENE-030616-563	6908
ZDB-GENE-030616-564	5861
ZDB-GENE-030616-565	23177
ZDB-GENE-030616-566	6509
ZDB-GENE-030616-569	9792
ZDB-GENE-030616-570	29094
ZDB-GENE-030616-571	26053
ZDB-GENE-030616-572	23513
ZDB-GENE-030616-574	3361
ZDB-GENE-030616-579	256297
ZDB-GENE-030616-58	23432
ZDB-GENE-030616-580	9229
ZDB-GENE-030616-582	55017
ZDB-GENE-030616-583	22985
ZDB-GENE-030616-585	10419
ZDB-GENE-030616-586	23428
ZDB-GENE-030616-587	8906
ZDB-GENE-030616-588	4738
ZDB-GENE-030616-591	115817
ZDB-GENE-030616-592	57594
ZDB-GENE-030616-593	84896
ZDB-GENE-030616-594	5331
ZDB-GENE-030616-595	26472
ZDB-GENE-030616-596	25855
ZDB-GENE-030616-60	1501
ZDB-GENE-030616-605	84759
ZDB-GENE-030616-608	55699
ZDB-GENE-030616-609	5500
ZDB-GENE-030616-61	55593
ZDB-GENE-030616-610	25782
ZDB-GENE-030616-612	528
ZDB-GENE-030616-614	50484
ZDB-GENE-030616-615	92140
ZDB-GENE-030616-616	55353
ZDB-GENE-030616-617	1892
ZDB-GENE-030616-618	282969
ZDB-GENE-030616-62	7355
ZDB-GENE-030616-621	118472
ZDB-GENE-030616-622	101
ZDB-GENE-030616-624	9745
ZDB-GENE-030616-625	132204
ZDB-GENE-030616-63	10134
ZDB-GENE-030616-630	2289
ZDB-GENE-030616-631	6428
ZDB-GENE-030616-64	22979
ZDB-GENE-030616-66	51429
ZDB-GENE-030616-67	7328
ZDB-GENE-030616-69	203427
ZDB-GENE-030616-72	7319
ZDB-GENE-030616-73	55922
ZDB-GENE-030616-74	407
ZDB-GENE-030616-77	5030
ZDB-GENE-030616-78	9620
ZDB-GENE-030616-80	144347
ZDB-GENE-030616-81	9612
ZDB-GENE-030616-82	1271
ZDB-GENE-030618-1	7040
ZDB-GENE-030619-1	23119
ZDB-GENE-030619-14	10733
ZDB-GENE-030619-15	5328
ZDB-GENE-030619-16	57496
ZDB-GENE-030619-9	1075
ZDB-GENE-030624-1	5764
ZDB-GENE-030707-1	307
ZDB-GENE-030707-3	309
ZDB-GENE-030707-4	311
ZDB-GENE-030707-5	311
ZDB-GENE-030708-2	7547
ZDB-GENE-030709-1	10568
ZDB-GENE-030710-1	57142
ZDB-GENE-030710-10	2824
ZDB-GENE-030710-11	5355
ZDB-GENE-030710-2	57142
ZDB-GENE-030710-3	6252
ZDB-GENE-030710-5	10313
ZDB-GENE-030710-6	5354
ZDB-GENE-030710-7	2823
ZDB-GENE-030710-8	2823
ZDB-GENE-030710-9	2824
ZDB-GENE-030711-1	7035
ZDB-GENE-030711-2	3053
ZDB-GENE-030711-3	526
ZDB-GENE-030711-4	526
ZDB-GENE-030714-1	8817
ZDB-GENE-030714-2	2158
ZDB-GENE-030715-1	2255
ZDB-GENE-030716-1	2005
ZDB-GENE-030716-2	2004
ZDB-GENE-030717-1	9181
ZDB-GENE-030717-2	7482
ZDB-GENE-030717-3	1836
ZDB-GENE-030717-5	412
ZDB-GENE-030717-7	4478
ZDB-GENE-030721-1	6387
ZDB-GENE-030721-2	85458
ZDB-GENE-030721-5	4600
ZDB-GENE-030722-1	343930
ZDB-GENE-030722-10	10902
ZDB-GENE-030722-2	5594
ZDB-GENE-030722-3	6585
ZDB-GENE-030722-4	6585
ZDB-GENE-030722-5	9138
ZDB-GENE-030722-6	5373
ZDB-GENE-030722-9	2739
ZDB-GENE-030723-2	4780
ZDB-GENE-030723-3	7042
ZDB-GENE-030723-4	7043
ZDB-GENE-030723-5	55802
ZDB-GENE-030723-6	1959
ZDB-GENE-030724-1	8910
ZDB-GENE-030724-2	6445
ZDB-GENE-030724-3	137868
ZDB-GENE-030724-5	144165
ZDB-GENE-030724-6	166336
ZDB-GENE-030725-2	2688
ZDB-GENE-030728-1	388531
ZDB-GENE-030728-2	164091
ZDB-GENE-030728-3	85315
ZDB-GENE-030728-4	30827
ZDB-GENE-030729-1	4986
ZDB-GENE-030729-15	54918
ZDB-GENE-030729-16	92797
ZDB-GENE-030729-18	55342
ZDB-GENE-030729-3	5179
ZDB-GENE-030729-30	81892
ZDB-GENE-030729-31	5179
ZDB-GENE-030729-32	9965
ZDB-GENE-030729-33	220064
ZDB-GENE-030729-4	339983
ZDB-GENE-030729-8	84706
ZDB-GENE-030729-9	3920
ZDB-GENE-030730-1	58158
ZDB-GENE-030801-1	91404
ZDB-GENE-030804-1	7143
ZDB-GENE-030804-10	10628
ZDB-GENE-030804-11	3930
ZDB-GENE-030804-13	83461
ZDB-GENE-030804-15	644150
ZDB-GENE-030804-2	801
ZDB-GENE-030804-26	27143
ZDB-GENE-030804-3	805
ZDB-GENE-030804-7	27020
ZDB-GENE-030805-2	5159
ZDB-GENE-030805-3	654231
ZDB-GENE-030805-3	4951
ZDB-GENE-030805-4	654231
ZDB-GENE-030805-4	4951
ZDB-GENE-030805-5	6899
ZDB-GENE-030805-6	7166
ZDB-GENE-030806-1	8620
ZDB-GENE-030813-2	9271
ZDB-GENE-030813-3	1325
ZDB-GENE-030814-1	623
ZDB-GENE-030814-2	7161
ZDB-GENE-030815-1	59353
ZDB-GENE-030818-1	326340
ZDB-GENE-030819-1	8626
ZDB-GENE-030820-1	23095
ZDB-GENE-030820-2	6776
ZDB-GENE-030820-2	6777
ZDB-GENE-030820-3	10194
ZDB-GENE-030821-1	230
ZDB-GENE-030821-2	2104
ZDB-GENE-030822-1	10376
ZDB-GENE-030825-1	4170
ZDB-GENE-030825-2	10017
ZDB-GENE-030825-3	835
ZDB-GENE-030825-5	842
ZDB-GENE-030825-6	329
ZDB-GENE-030825-7	331
ZDB-GENE-030826-1	332
ZDB-GENE-030826-11	9131
ZDB-GENE-030826-12	22985
ZDB-GENE-030826-13	9373
ZDB-GENE-030826-14	4925
ZDB-GENE-030826-15	25994
ZDB-GENE-030826-16	7170
ZDB-GENE-030826-18	10935
ZDB-GENE-030826-19	55662
ZDB-GENE-030826-2	332
ZDB-GENE-030826-20	51552
ZDB-GENE-030826-21	729338
ZDB-GENE-030826-23	64689
ZDB-GENE-030826-24	391051
ZDB-GENE-030826-25	124540
ZDB-GENE-030826-27	2677
ZDB-GENE-030826-28	6745
ZDB-GENE-030826-29	5058
ZDB-GENE-030826-3	8837
ZDB-GENE-030826-30	5872
ZDB-GENE-030826-31	2998
ZDB-GENE-030826-32	11014
ZDB-GENE-030826-33	9961
ZDB-GENE-030826-34	10397
ZDB-GENE-030826-35	10659
ZDB-GENE-030826-4	1677
ZDB-GENE-030826-8	9994
ZDB-GENE-030826-9	9984
ZDB-GENE-030827-1	8974
ZDB-GENE-030827-2	22795
ZDB-GENE-030827-3	4217
ZDB-GENE-030827-4	7162
ZDB-GENE-030827-5	51203
ZDB-GENE-030828-1	2746
ZDB-GENE-030828-10	27134
ZDB-GENE-030828-11	140735
ZDB-GENE-030828-12	3313
ZDB-GENE-030828-3	1875
ZDB-GENE-030828-4	373863
ZDB-GENE-030828-5	55502
ZDB-GENE-030828-9	79837
ZDB-GENE-030829-1	9626
ZDB-GENE-030829-19	2125
ZDB-GENE-030829-2	2872
ZDB-GENE-030829-24	56672
ZDB-GENE-030829-25	29988
ZDB-GENE-030829-26	5116
ZDB-GENE-030829-3	55643
ZDB-GENE-030829-32	6297
ZDB-GENE-030829-36	5533
ZDB-GENE-030829-40	84919
ZDB-GENE-030829-51	701
ZDB-GENE-030829-61	10723
ZDB-GENE-030829-65	90135
ZDB-GENE-030901-1	4323
ZDB-GENE-030901-2	4323
ZDB-GENE-030902-1	1545
ZDB-GENE-030902-2	873
ZDB-GENE-030902-3	8767
ZDB-GENE-030902-4	51816
ZDB-GENE-030902-5	115207
ZDB-GENE-030903-1	93664
ZDB-GENE-030903-2	1024
ZDB-GENE-030903-3	8856
ZDB-GENE-030903-5	2534
ZDB-GENE-030904-1	5148
ZDB-GENE-030904-3	131890
ZDB-GENE-030904-5	2550
ZDB-GENE-030904-6	5529
ZDB-GENE-030904-7	5529
ZDB-GENE-030904-8	25806
ZDB-GENE-030904-9	11023
ZDB-GENE-030909-1	6657
ZDB-GENE-030909-10	3688
ZDB-GENE-030909-11	5105
ZDB-GENE-030909-12	9567
ZDB-GENE-030909-13	7086
ZDB-GENE-030909-14	90161
ZDB-GENE-030909-2	118
ZDB-GENE-030909-3	2571
ZDB-GENE-030909-4	1465
ZDB-GENE-030909-5	64400
ZDB-GENE-030909-6	4175
ZDB-GENE-030909-7	157506
ZDB-GENE-030909-8	5771
ZDB-GENE-030909-9	2572
ZDB-GENE-030910-2	1813
ZDB-GENE-030910-3	1015
ZDB-GENE-030910-4	130026
ZDB-GENE-030911-1	57369
ZDB-GENE-030911-10	81846
ZDB-GENE-030911-3	5730
ZDB-GENE-030911-6	23002
ZDB-GENE-030911-7	84976
ZDB-GENE-030911-8	1386
ZDB-GENE-030911-9	64388
ZDB-GENE-030912-10	3054
ZDB-GENE-030912-11	546
ZDB-GENE-030912-13	353500
ZDB-GENE-030912-14	3178
ZDB-GENE-030912-2	5939
ZDB-GENE-030912-3	6117
ZDB-GENE-030912-4	8086
ZDB-GENE-030912-5	26224
ZDB-GENE-030912-6	27148
ZDB-GENE-030912-7	59341
ZDB-GENE-030912-8	7442
ZDB-GENE-030912-9	1717
ZDB-GENE-030915-1	85455
ZDB-GENE-030916-2	8506
ZDB-GENE-030916-3	2065
ZDB-GENE-030916-4	22881
ZDB-GENE-030918-1	1956
ZDB-GENE-030918-2	5154
ZDB-GENE-030918-4	2066
ZDB-GENE-030918-5	2066
ZDB-GENE-030919-2	6545
ZDB-GENE-030925-12	25827
ZDB-GENE-030925-15	92714
ZDB-GENE-030925-2	219736
ZDB-GENE-030925-25	1318
ZDB-GENE-030925-29	490
ZDB-GENE-030925-30	57643
ZDB-GENE-030925-31	387914
ZDB-GENE-030925-46	3507
ZDB-GENE-030925-47	56288
ZDB-GENE-030926-1	23230
ZDB-GENE-031001-1	259217
ZDB-GENE-031001-10	80258
ZDB-GENE-031001-11	3309
ZDB-GENE-031001-12	9819
ZDB-GENE-031001-13	2952
ZDB-GENE-031001-2	7082
ZDB-GENE-031001-3	3320
ZDB-GENE-031001-4	2538
ZDB-GENE-031001-5	4548
ZDB-GENE-031001-6	6455
ZDB-GENE-031001-8	55661
ZDB-GENE-031001-9	6130
ZDB-GENE-031002-1	7184
ZDB-GENE-031002-10	171177
ZDB-GENE-031002-13	51012
ZDB-GENE-031002-18	143425
ZDB-GENE-031002-2	5337
ZDB-GENE-031002-24	829
ZDB-GENE-031002-33	5216
ZDB-GENE-031002-35	54541
ZDB-GENE-031002-47	25976
ZDB-GENE-031002-48	7094
ZDB-GENE-031002-50	81553
ZDB-GENE-031002-9	2923
ZDB-GENE-031003-1	8842
ZDB-GENE-031006-1	3417
ZDB-GENE-031006-10	10981
ZDB-GENE-031006-11	8604
ZDB-GENE-031006-12	19
ZDB-GENE-031006-13	6002
ZDB-GENE-031006-14	3925
ZDB-GENE-031006-2	5053
ZDB-GENE-031006-3	6711
ZDB-GENE-031006-4	18
ZDB-GENE-031006-5	2027
ZDB-GENE-031006-6	653361
ZDB-GENE-031006-7	9368
ZDB-GENE-031006-9	11343
ZDB-GENE-031007-1	6137
ZDB-GENE-031007-2	51548
ZDB-GENE-031007-5	208
ZDB-GENE-031007-6	23312
ZDB-GENE-031007-7	2016
ZDB-GENE-031008-1	54766
ZDB-GENE-031008-2	431707
ZDB-GENE-031008-3	56929
ZDB-GENE-031009-1	6624
ZDB-GENE-031010-21	2243
ZDB-GENE-031010-33	11163
ZDB-GENE-031010-34	79809
ZDB-GENE-031010-35	64175
ZDB-GENE-031010-36	6304
ZDB-GENE-031010-37	5017
ZDB-GENE-031010-41	113263
ZDB-GENE-031010-44	9411
ZDB-GENE-031014-1	4093
ZDB-GENE-031016-1	84289
ZDB-GENE-031016-2	84525
ZDB-GENE-031018-3	94241
ZDB-GENE-031019-1	26521
ZDB-GENE-031023-1	5132
ZDB-GENE-031023-2	5132
ZDB-GENE-031027-1	238
ZDB-GENE-031030-1	23435
ZDB-GENE-031030-11	79598
ZDB-GENE-031030-12	83641
ZDB-GENE-031030-13	25983
ZDB-GENE-031030-14	113791
ZDB-GENE-031030-2	1973
ZDB-GENE-031030-3	54555
ZDB-GENE-031030-4	10140
ZDB-GENE-031030-5	6883
ZDB-GENE-031030-6	10440
ZDB-GENE-031030-9	84240
ZDB-GENE-031031-3	92591
ZDB-GENE-031031-4	5210
ZDB-GENE-031104-1	778
ZDB-GENE-031104-2	6855
ZDB-GENE-031105-1	1808
ZDB-GENE-031105-2	1537
ZDB-GENE-031106-3	6319
ZDB-GENE-031107-1	23051
ZDB-GENE-031107-2	22882
ZDB-GENE-031110-2	92170
ZDB-GENE-031110-4	203068
ZDB-GENE-031112-1	4624
ZDB-GENE-031112-10	7005
ZDB-GENE-031112-11	2237
ZDB-GENE-031112-2	79876
ZDB-GENE-031112-5	444
ZDB-GENE-031112-7	324
ZDB-GENE-031112-8	8546
ZDB-GENE-031112-9	25929
ZDB-GENE-031113-1	47
ZDB-GENE-031113-10	9188
ZDB-GENE-031113-20	80331
ZDB-GENE-031113-22	10550
ZDB-GENE-031113-23	26018
ZDB-GENE-031113-4	4354
ZDB-GENE-031113-5	84858
ZDB-GENE-031113-6	10038
ZDB-GENE-031113-8	131578
ZDB-GENE-031113-9	51726
ZDB-GENE-031114-1	30812
ZDB-GENE-031114-3	2313
ZDB-GENE-031114-4	123872
ZDB-GENE-031114-5	5747
ZDB-GENE-031116-2	29998
ZDB-GENE-031116-23	3619
ZDB-GENE-031116-52	3678
ZDB-GENE-031116-55	1824
ZDB-GENE-031116-61	57007
ZDB-GENE-031116-67	11240
ZDB-GENE-031116-71	6330
ZDB-GENE-031117-1	3516
ZDB-GENE-031118-105	5121
ZDB-GENE-031118-106	50940
ZDB-GENE-031118-110	3692
ZDB-GENE-031118-112	63876
ZDB-GENE-031118-117	5121
ZDB-GENE-031118-120	1736
ZDB-GENE-031118-121	2064
ZDB-GENE-031118-123	8027
ZDB-GENE-031118-126	57658
ZDB-GENE-031118-138	10894
ZDB-GENE-031118-139	10468
ZDB-GENE-031118-14	8540
ZDB-GENE-031118-150	10844
ZDB-GENE-031118-158	284184
ZDB-GENE-031118-179	79654
ZDB-GENE-031118-196	26135
ZDB-GENE-031118-197	55723
ZDB-GENE-031118-2	1478
ZDB-GENE-031118-20	2530
ZDB-GENE-031118-200	84326
ZDB-GENE-031118-202	51312
ZDB-GENE-031118-203	64745
ZDB-GENE-031118-211	221491
ZDB-GENE-031118-220	60313
ZDB-GENE-031118-30	5878
ZDB-GENE-031118-31	83464
ZDB-GENE-031118-39	22982
ZDB-GENE-031118-50	51429
ZDB-GENE-031118-54	282809
ZDB-GENE-031118-55	3758
ZDB-GENE-031118-56	5255
ZDB-GENE-031118-57	27098
ZDB-GENE-031118-62	8225
ZDB-GENE-031118-66	4908
ZDB-GENE-031118-67	1826
ZDB-GENE-031118-74	10758
ZDB-GENE-031118-76	48
ZDB-GENE-031118-80	55734
ZDB-GENE-031118-83	1979
ZDB-GENE-031118-9	6749
ZDB-GENE-031118-91	79135
ZDB-GENE-031118-95	3418
ZDB-GENE-031118-96	11198
ZDB-GENE-031121-1	344018
ZDB-GENE-031125-1	1794
ZDB-GENE-031125-3	9904
ZDB-GENE-031125-4	28996
ZDB-GENE-031126-1	949
ZDB-GENE-031126-3	344167
ZDB-GENE-031126-4	344167
ZDB-GENE-031201-1	55971
ZDB-GENE-031201-3	54498
ZDB-GENE-031201-4	5315
ZDB-GENE-031202-1	29886
ZDB-GENE-031202-2	4322
ZDB-GENE-031202-3	6671
ZDB-GENE-031204-3	58494
ZDB-GENE-031204-31	56654
ZDB-GENE-031204-36	319
ZDB-GENE-031204-5	55280
ZDB-GENE-031204-9	23316
ZDB-GENE-031205-1	133121
ZDB-GENE-031210-1	283652
ZDB-GENE-031212-1	2719
ZDB-GENE-031215-1	1998
ZDB-GENE-031217-1	3949
ZDB-GENE-031217-3	2700
ZDB-GENE-031218-1	5090
ZDB-GENE-031219-1	2273
ZDB-GENE-031219-2	54504
ZDB-GENE-031219-4	79152
ZDB-GENE-031219-5	760
ZDB-GENE-031219-6	191
ZDB-GENE-031219-7	4645
ZDB-GENE-031222-1	5174
ZDB-GENE-031222-10	5150
ZDB-GENE-031222-2	10625
ZDB-GENE-031222-3	6561
ZDB-GENE-031222-4	2353
ZDB-GENE-031222-5	3030
ZDB-GENE-040105-1	5829
ZDB-GENE-040107-40	256933
ZDB-GENE-040107-41	22937
ZDB-GENE-040108-1	1142
ZDB-GENE-040108-10	80115
ZDB-GENE-040108-2	1135
ZDB-GENE-040108-3	1139
ZDB-GENE-040108-4	7716
ZDB-GENE-040108-7	129446
ZDB-GENE-040109-1	10528
ZDB-GENE-040109-3	54556
ZDB-GENE-040109-4	83595
ZDB-GENE-040109-5	6229
ZDB-GENE-040109-6	663
ZDB-GENE-040109-7	9734
ZDB-GENE-040113-1	27285
ZDB-GENE-040114-1	5368
ZDB-GENE-040115-1	6887
ZDB-GENE-040115-2	81565
ZDB-GENE-040115-3	9093
ZDB-GENE-040115-4	5217
ZDB-GENE-040115-5	23382
ZDB-GENE-040116-1	10552
ZDB-GENE-040116-2	5048
ZDB-GENE-040116-3	5048
ZDB-GENE-040116-4	648
ZDB-GENE-040116-5	2177
ZDB-GENE-040116-6	5224
ZDB-GENE-040116-7	4795
ZDB-GENE-040116-8	2672
ZDB-GENE-040120-4	1738
ZDB-GENE-040120-5	223
ZDB-GENE-040120-6	1973
ZDB-GENE-040120-7	10092
ZDB-GENE-040121-1	5595
ZDB-GENE-040121-3	6456
ZDB-GENE-040121-4	6457
ZDB-GENE-040121-6	11155
ZDB-GENE-040121-7	372
ZDB-GENE-040122-2	6520
ZDB-GENE-040122-3	5868
ZDB-GENE-040122-5	10971
ZDB-GENE-040123-1	1028
ZDB-GENE-040128-1	131405
ZDB-GENE-040128-16	26751
ZDB-GENE-040128-2	53834
ZDB-GENE-040202-1	51141
ZDB-GENE-040204-1	4190
ZDB-GENE-040206-1	2273
ZDB-GENE-040213-2	1586
ZDB-GENE-040218-1	55851
ZDB-GENE-040218-2	3036
ZDB-GENE-040219-1	23098
ZDB-GENE-040219-10	54106
ZDB-GENE-040219-11	51284
ZDB-GENE-040219-12	51311
ZDB-GENE-040219-13	51311
ZDB-GENE-040219-14	7100
ZDB-GENE-040219-15	7100
ZDB-GENE-040219-2	148022
ZDB-GENE-040219-3	4615
ZDB-GENE-040219-4	114609
ZDB-GENE-040219-5	26280
ZDB-GENE-040219-6	7097
ZDB-GENE-040219-7	7098
ZDB-GENE-040220-1	7096
ZDB-GENE-040227-1	27232
ZDB-GENE-040302-1	9440
ZDB-GENE-040303-1	1601
ZDB-GENE-040303-2	23509
ZDB-GENE-040303-3	23677
ZDB-GENE-040303-4	7424
ZDB-GENE-040305-1	4843
ZDB-GENE-040305-2	9618
ZDB-GENE-040308-1	9618
ZDB-GENE-040308-2	22794
ZDB-GENE-040309-1	5296
ZDB-GENE-040309-2	4618
ZDB-GENE-040310-1	65078
ZDB-GENE-040310-2	349667
ZDB-GENE-040310-3	146760
ZDB-GENE-040310-4	349667
ZDB-GENE-040310-5	6422
ZDB-GENE-040310-6	84694
ZDB-GENE-040311-1	28960
ZDB-GENE-040311-2	8900
ZDB-GENE-040312-2	51232
ZDB-GENE-040312-3	1268
ZDB-GENE-040312-4	4987
ZDB-GENE-040315-1	50515
ZDB-GENE-040317-1	28954
ZDB-GENE-040318-1	2247
ZDB-GENE-040319-1	333
ZDB-GENE-040319-2	3488
ZDB-GENE-040322-1	79031
ZDB-GENE-040322-2	387
ZDB-GENE-040323-1	79608
ZDB-GENE-040323-2	7390
ZDB-GENE-040324-1	3060
ZDB-GENE-040325-1	665
ZDB-GENE-040325-2	51538
ZDB-GENE-040329-1	15
ZDB-GENE-040329-2	8535
ZDB-GENE-040329-3	4128
ZDB-GENE-040401-1	5458
ZDB-GENE-040401-2	3156
ZDB-GENE-040401-3	113189
ZDB-GENE-040405-1	57332
ZDB-GENE-040406-1	2706
ZDB-GENE-040406-1	10804
ZDB-GENE-040406-3	127534
ZDB-GENE-040407-1	10523
ZDB-GENE-040407-2	60481
ZDB-GENE-040407-3	2702
ZDB-GENE-040408-1	54880
ZDB-GENE-040409-1	3110
ZDB-GENE-040412-1	3486
ZDB-GENE-040413-1	1977
ZDB-GENE-040415-3	1317
ZDB-GENE-040419-1	5187
ZDB-GENE-040419-2	4547
ZDB-GENE-040420-1	249
ZDB-GENE-040421-1	3295
ZDB-GENE-040421-2	199699
ZDB-GENE-040426-1	26286
ZDB-GENE-040426-1001	2889
ZDB-GENE-040426-1002	374875
ZDB-GENE-040426-1003	84676
ZDB-GENE-040426-1004	5719
ZDB-GENE-040426-1006	10280
ZDB-GENE-040426-1007	3419
ZDB-GENE-040426-1008	989
ZDB-GENE-040426-1009	112495
ZDB-GENE-040426-1010	2521
ZDB-GENE-040426-1011	5859
ZDB-GENE-040426-1012	113235
ZDB-GENE-040426-1013	129685
ZDB-GENE-040426-1015	55850
ZDB-GENE-040426-1016	55613
ZDB-GENE-040426-1017	661
ZDB-GENE-040426-1019	79034
ZDB-GENE-040426-1021	7268
ZDB-GENE-040426-1022	114790
ZDB-GENE-040426-1024	51255
ZDB-GENE-040426-1025	10003
ZDB-GENE-040426-1029	8480
ZDB-GENE-040426-1031	6617
ZDB-GENE-040426-1032	54414
ZDB-GENE-040426-1033	6164
ZDB-GENE-040426-1035	79159
ZDB-GENE-040426-1036	84062
ZDB-GENE-040426-1037	25934
ZDB-GENE-040426-1038	9861
ZDB-GENE-040426-1039	8891
ZDB-GENE-040426-1040	114907
ZDB-GENE-040426-1041	84311
ZDB-GENE-040426-1042	3157
ZDB-GENE-040426-1043	4833
ZDB-GENE-040426-1045	55120
ZDB-GENE-040426-1046	7444
ZDB-GENE-040426-1047	121260
ZDB-GENE-040426-1049	11137
ZDB-GENE-040426-1050	65992
ZDB-GENE-040426-1052	10044
ZDB-GENE-040426-1053	283237
ZDB-GENE-040426-1057	81555
ZDB-GENE-040426-1059	83442
ZDB-GENE-040426-1060	51280
ZDB-GENE-040426-1062	55272
ZDB-GENE-040426-1064	22883
ZDB-GENE-040426-1066	64928
ZDB-GENE-040426-1067	29995
ZDB-GENE-040426-1068	89781
ZDB-GENE-040426-1069	1147
ZDB-GENE-040426-1071	6142
ZDB-GENE-040426-1072	7391
ZDB-GENE-040426-1073	6094
ZDB-GENE-040426-1074	53918
ZDB-GENE-040426-1075	4236
ZDB-GENE-040426-1076	8666
ZDB-GENE-040426-1078	55322
ZDB-GENE-040426-1080	440738
ZDB-GENE-040426-1081	8379
ZDB-GENE-040426-1082	51637
ZDB-GENE-040426-1083	129880
ZDB-GENE-040426-1086	5277
ZDB-GENE-040426-1087	23204
ZDB-GENE-040426-1090	79621
ZDB-GENE-040426-1091	440
ZDB-GENE-040426-1093	9166
ZDB-GENE-040426-1094	6434
ZDB-GENE-040426-1095	1468
ZDB-GENE-040426-1096	23759
ZDB-GENE-040426-1097	55219
ZDB-GENE-040426-1100	54940
ZDB-GENE-040426-1102	6227
ZDB-GENE-040426-1103	1173
ZDB-GENE-040426-1104	285533
ZDB-GENE-040426-1106	6726
ZDB-GENE-040426-1108	9559
ZDB-GENE-040426-1109	10209
ZDB-GENE-040426-1110	11171
ZDB-GENE-040426-1112	6635
ZDB-GENE-040426-1113	1912
ZDB-GENE-040426-1114	9326
ZDB-GENE-040426-1115	10846
ZDB-GENE-040426-1116	51119
ZDB-GENE-040426-1118	10283
ZDB-GENE-040426-1119	1174
ZDB-GENE-040426-1120	118932
ZDB-GENE-040426-1121	83540
ZDB-GENE-040426-1122	10049
ZDB-GENE-040426-1123	6302
ZDB-GENE-040426-1124	4700
ZDB-GENE-040426-1125	84085
ZDB-GENE-040426-1126	83638
ZDB-GENE-040426-1128	5293
ZDB-GENE-040426-1129	3680
ZDB-GENE-040426-1130	1101
ZDB-GENE-040426-1131	65979
ZDB-GENE-040426-1132	8498
ZDB-GENE-040426-1133	64850
ZDB-GENE-040426-1134	51043
ZDB-GENE-040426-1135	1942
ZDB-GENE-040426-1136	6793
ZDB-GENE-040426-1137	3664
ZDB-GENE-040426-1139	30968
ZDB-GENE-040426-1140	79012
ZDB-GENE-040426-1142	30827
ZDB-GENE-040426-1143	523
ZDB-GENE-040426-1144	9785
ZDB-GENE-040426-1146	26146
ZDB-GENE-040426-1147	5064
ZDB-GENE-040426-1148	10490
ZDB-GENE-040426-1149	9776
ZDB-GENE-040426-1150	203522
ZDB-GENE-040426-1151	7512
ZDB-GENE-040426-1152	435
ZDB-GENE-040426-1153	120526
ZDB-GENE-040426-1154	80254
ZDB-GENE-040426-1156	5168
ZDB-GENE-040426-1157	57181
ZDB-GENE-040426-1158	5781
ZDB-GENE-040426-1160	55770
ZDB-GENE-040426-1162	55847
ZDB-GENE-040426-1163	23376
ZDB-GENE-040426-1164	4850
ZDB-GENE-040426-1166	168850
ZDB-GENE-040426-1168	4358
ZDB-GENE-040426-1169	29899
ZDB-GENE-040426-1171	64748
ZDB-GENE-040426-1172	6576
ZDB-GENE-040426-1173	55248
ZDB-GENE-040426-1174	51175
